user_id,cluster,x,y
U13740,6,0.13999511301517487,-0.0950382798910141
U91836,9,-0.1128486692905426,0.2808400094509125
U73700,4,-0.0024001523852348328,-0.24834907054901123
U34670,7,0.4351842403411865,-0.5011257529258728
U8125,4,0.20620006322860718,0.595997154712677
U19739,0,0.49550241231918335,0.05416852980852127
U8355,3,0.20053577423095703,-0.1436345875263214
U46596,3,0.41804563999176025,-0.6306052207946777
U79199,9,-0.19238461554050446,0.31451088190078735
U53231,0,0.25289374589920044,0.3860507607460022
U89744,8,0.36297351121902466,-0.6266244053840637
U10045,8,0.8624232411384583,-0.22218069434165955
U92486,7,0.6271920800209045,-0.2076958417892456
U29155,3,0.127593994140625,-0.6282967925071716
U63162,6,-0.036610573530197144,0.06503656506538391
U17841,2,-0.0046884119510650635,0.1412881761789322
U8312,2,-0.17033438384532928,0.3426114022731781
U11306,5,0.28367358446121216,0.6393031477928162
U38627,1,-0.5193761587142944,-0.49156203866004944
U47654,7,0.25371092557907104,-0.4215991199016571
U70879,4,0.19407491385936737,0.15769456326961517
U80798,0,0.16301307082176208,0.6134092211723328
U19722,3,0.1910315752029419,-0.2334679365158081
U9306,6,-0.4549974203109741,0.06949765980243683
U67119,1,-0.177069291472435,-0.08476941287517548
U91678,8,0.6565366387367249,0.03618336468935013
U12328,0,0.2907414436340332,0.3217919170856476
U44808,8,0.5940574407577515,-0.08516941964626312
U36009,9,-0.523617684841156,0.3014681339263916
U85394,4,0.025579459965229034,0.29627203941345215
U6744,6,-0.32275164127349854,0.07550306618213654
U81585,2,0.17056789994239807,0.530415952205658
U83994,7,0.15615415573120117,-0.1566971242427826
U78244,2,-0.2529095411300659,-0.054215338081121445
U50695,3,0.03568149730563164,-0.09704571962356567
U49572,9,-0.5488650798797607,0.25237759947776794
U80709,4,-0.005612671375274658,-0.14696048200130463
U39703,5,0.6607066988945007,0.3345406651496887
U27024,1,-0.6163933277130127,-0.3411884903907776
U84248,0,0.08038359880447388,0.19748109579086304
U78954,7,0.363275945186615,-0.24481430649757385
U40466,0,0.2559507489204407,0.23546399176120758
U15141,8,0.410040020942688,0.10865704715251923
U16402,9,-0.18179504573345184,-0.07009042799472809
U9312,0,-0.09156210720539093,0.3860597610473633
U1700,1,-0.10655513405799866,-0.6827963590621948
U53159,0,0.6869816184043884,0.6198402047157288
U40937,3,0.4816560745239258,-0.4626970589160919
U38865,2,-0.5327240824699402,0.06679920852184296
U78765,6,-0.24374999105930328,0.136822909116745
U700,8,0.6547378897666931,-0.21922992169857025
U7932,1,-0.14827343821525574,-0.7512161135673523
U2579,9,-0.5987439155578613,0.23005980253219604
U45798,8,0.49394744634628296,-0.3070538341999054
U92183,4,0.5636826157569885,0.23032376170158386
U73329,1,-0.6894464492797852,-0.14963357150554657
U61875,9,-0.5473344326019287,0.1422833800315857
U39029,6,-0.15898334980010986,0.17475436627864838
U39643,2,-0.6056946516036987,0.19870945811271667
U50562,5,0.47150588035583496,0.2749074399471283
U53276,5,0.12025558203458786,0.10707369446754456
U54128,5,0.4979737401008606,0.3953099250793457
U47477,4,0.4647771716117859,0.08784143626689911
U37844,4,-0.07812356948852539,0.19960175454616547
U6518,4,0.33692193031311035,-0.08751760423183441
U39868,0,0.4365065097808838,0.5523200035095215
U23485,5,0.37359631061553955,0.49162372946739197
U61371,8,0.8112427592277527,0.2397918403148651
U63808,7,0.6017761826515198,-0.5247805714607239
U2935,6,-0.46831631660461426,0.03727134317159653
U15363,5,0.13561487197875977,0.4858750104904175
U5627,9,-0.5140941739082336,0.05756702274084091
U7471,3,-0.2933163642883301,-0.5281903147697449
U67565,9,-0.26515114307403564,0.06402119249105453
U1376,5,0.0747748613357544,0.27752843499183655
U11533,2,-0.6668390035629272,0.2143053561449051
U22930,5,0.44762587547302246,0.5199854969978333
U86017,3,0.16097739338874817,-0.4505278468132019
U3616,1,-0.35458654165267944,-0.22673246264457703
U47892,5,0.3837329149246216,0.5247887372970581
U66486,3,-0.13075394928455353,-0.29149672389030457
U91389,0,0.5356631278991699,0.22158586978912354
U37127,3,-0.04687665402889252,-0.12428252398967743
U24775,2,0.08791805803775787,0.06832107901573181
U39222,8,0.7373688817024231,-0.1875700056552887
U5286,2,-0.25503474473953247,0.4034005105495453
U69950,7,0.3688415288925171,-0.7267282009124756
U92093,0,0.11714279651641846,0.7048401832580566
U52005,4,-0.2017623633146286,-0.09484641253948212
U27804,7,0.4031065106391907,-0.05368707701563835
U52914,6,-0.23734740912914276,-0.2608333230018616
U60663,9,-0.17742423713207245,0.22264637053012848
U12957,8,0.7424207925796509,-0.23833438754081726
U85027,2,-0.34240585565567017,0.426637202501297
U10585,0,0.39071720838546753,0.4090442359447479
U47761,2,-0.30382436513900757,0.2359575629234314
U13227,3,0.38666731119155884,-0.6662099957466125
U70910,6,-0.6219884753227234,0.04841654747724533
U53319,9,-0.6881989240646362,0.007172439247369766
U84084,9,-0.39034515619277954,0.04964899271726608
U29279,7,0.4001782536506653,-0.20941804349422455
