user_id,cluster,x,y
U13740,0,-0.054586708545684814,-0.16743865609169006
U91836,2,0.01226789876818657,0.28279343247413635
U73700,4,0.2136264592409134,-0.13810577988624573
U34670,1,0.3713323771953583,-0.4872836768627167
U8125,4,0.3688095211982727,0.6160707473754883
U19739,4,0.40638989210128784,0.07289435714483261
U8355,2,0.2782391905784607,-0.07697778195142746
U46596,1,0.19573254883289337,-0.6853076219558716
U79199,2,-0.14476776123046875,0.24082042276859283
U53231,4,0.40753865242004395,0.4349764585494995
U89744,1,0.13705573976039886,-0.646891176700592
U10045,1,0.6850079894065857,-0.32424092292785645
U92486,1,0.45059144496917725,-0.28558024764060974
U29155,1,-0.018814733251929283,-0.5697230696678162
U63162,3,-0.07810530811548233,0.017101187258958817
U17841,4,0.06445315480232239,0.04995868355035782
U8312,0,-0.02296973578631878,0.2226572185754776
U11306,0,0.22946184873580933,0.4766406714916229
U38627,3,-0.6932680606842041,-0.39311277866363525
U47654,1,0.20668722689151764,-0.3462754487991333
U70879,4,0.4429667294025421,0.2551237940788269
U80798,4,0.2691006660461426,0.5311881303787231
U19722,1,0.09493935108184814,-0.22691264748573303
U9306,3,-0.448931485414505,0.139815092086792
U67119,3,-0.14528866112232208,0.05580998957157135
U91678,0,0.4415925145149231,-0.0801992416381836
U12328,4,0.44788500666618347,0.33092787861824036
U44808,1,0.533918023109436,-0.26347386837005615
U36009,2,-0.35099393129348755,0.36957278847694397
U85394,4,0.1996210813522339,0.314424991607666
U6744,3,-0.5231834053993225,-0.006172319874167442
U81585,0,0.33688122034072876,0.46004942059516907
U83994,1,0.33857032656669617,-0.16674162447452545
U78244,4,-0.12707728147506714,0.044270746409893036
U50695,2,0.13634313642978668,-0.09134972840547562
U49572,2,-0.40932950377464294,0.24650312960147858
U80709,4,0.1488618701696396,-0.14157132804393768
U39703,0,0.4801881015300751,0.15993431210517883
U27024,3,-0.6653095483779907,-0.20673778653144836
U84248,0,0.2704507112503052,0.10743774473667145
U78954,1,0.30215615034103394,-0.2180054485797882
U40466,4,0.36035680770874023,0.14566777646541595
U15141,0,0.32996049523353577,-0.09820696711540222
U16402,2,-0.11754307150840759,-0.20866981148719788
U9312,4,-0.06455261260271072,0.41264912486076355
U1700,1,-0.1713428497314453,-0.6184824705123901
U53159,0,0.69184410572052,0.4791794717311859
U40937,1,0.27950042486190796,-0.5241580009460449
U38865,3,-0.510155439376831,0.1657196283340454
U78765,2,-0.32119283080101013,0.10548999905586243
U700,1,0.49248743057250977,-0.27446895837783813
U7932,1,-0.19674277305603027,-0.6818698048591614
U2579,2,-0.4435673654079437,0.30575791001319885
U45798,1,0.3197632133960724,-0.5102200508117676
U92183,4,0.654269814491272,0.20617559552192688
U73329,3,-0.725193440914154,-0.058416977524757385
U61875,2,-0.478023499250412,0.10516536235809326
U39029,0,-0.23733343183994293,0.09961418807506561
U39643,3,-0.4259299337863922,0.2941313683986664
U50562,0,0.2697216868400574,0.13567985594272614
U53276,0,-0.02892403118312359,0.021549995988607407
U54128,0,0.3652404248714447,0.23336203396320343
U47477,4,0.5020872354507446,0.12412426620721817
U37844,4,0.06879518181085587,0.3876012861728668
U6518,4,0.53067547082901,0.03842990845441818
U39868,0,0.4866692125797272,0.3930232524871826
U23485,0,0.1993774175643921,0.3323655426502228
U61371,0,0.6683773398399353,0.18066079914569855
U63808,1,0.49756529927253723,-0.5886722803115845
U2935,3,-0.5834265947341919,0.05473791062831879
U15363,0,0.23448289930820465,0.3043757975101471
U5627,3,-0.4204893112182617,0.063143789768219
U7471,2,-0.46523305773735046,-0.44131943583488464
U67565,2,-0.25213050842285156,-0.017151879146695137
U1376,0,0.10713943094015121,0.20728321373462677
U11533,3,-0.5322662591934204,0.3238581717014313
U22930,0,0.4600623548030853,0.4282693862915039
U86017,1,0.1905333399772644,-0.44097086787223816
U3616,3,-0.3323077857494354,-0.07190727442502975
U47892,0,0.27338799834251404,0.3605000376701355
U66486,2,-0.08391591161489487,-0.2909166216850281
U91389,4,0.5837356448173523,0.18552520871162415
U37127,2,0.01326373964548111,-0.13699589669704437
U24775,0,0.21241220831871033,0.015875130891799927
U39222,1,0.4599963128566742,-0.4671032726764679
U5286,3,-0.1986112892627716,0.4072195589542389
U69950,1,0.26088300347328186,-0.700886607170105
U92093,4,0.2566891014575958,0.5320654511451721
U52005,4,-0.012371519580483437,0.19300255179405212
U27804,1,0.39072272181510925,-0.13913317024707794
U52914,3,-0.5677106976509094,-0.263558566570282
U60663,2,-0.045969195663928986,0.20562835037708282
U12957,1,0.5364457964897156,-0.36070987582206726
U85027,4,-0.11476872861385345,0.5887033343315125
U10585,4,0.44871747493743896,0.2828384041786194
U47761,4,-0.09070757776498795,0.3041737973690033
U13227,1,0.23404955863952637,-0.6627171635627747
U70910,3,-0.7045208215713501,0.005235443823039532
U53319,3,-0.6700483560562134,0.041735317558050156
U84084,2,-0.32458651065826416,0.23865045607089996
U29279,1,0.3118137717247009,-0.18473482131958008
U39670,3,-0.11937667429447174,-0.36435580253601074
U21482,0,0.47085559368133545,0.5741720795631409
U5786,0,0.44771817326545715,-0.103409543633461
U15527,2,-0.16654181480407715,0.3284485340118408
U77213,2,-0.022491926327347755,-0.2763628661632538
U77964,1,0.14053881168365479,-0.5374088287353516
U51224,2,-0.43647924065589905,0.09467028081417084
U62357,4,0.29832741618156433,-0.10341671109199524
U46035,4,0.36232316493988037,-0.129041388630867
U80525,3,-0.4813707768917084,-0.16703657805919647
U81530,4,0.16763392090797424,-0.15317457914352417
U84565,0,0.17513123154640198,0.36563166975975037
U27609,1,0.25096768140792847,-0.4638047218322754
U73145,3,-0.7384030818939209,0.07460671663284302
U59975,3,-0.637111246585846,-0.018299797549843788
U26661,2,-0.3597251772880554,0.020805204287171364
U93283,2,-0.2618007957935333,0.34567582607269287
U27612,4,0.5546562075614929,0.20734867453575134
U33010,4,0.3293159604072571,0.33987560868263245
U93706,4,-0.16569969058036804,0.20123253762722015
U78130,2,-0.18686160445213318,-0.05974240601062775
U1728,1,0.6662064790725708,-0.39519643783569336
U63647,4,0.31272092461586,0.6089797616004944
U35419,3,-0.396994411945343,0.03504125401377678
U11228,2,-0.0011888686567544937,-0.10573862493038177
U44296,1,0.5431012511253357,-0.26109030842781067
U41865,4,0.3687106966972351,0.19890336692333221
U80456,2,-0.3050898015499115,-0.043225161731243134
U14421,4,0.6087046265602112,0.3904346227645874
U89226,2,0.024949820712208748,0.13634634017944336
U69760,4,0.23474955558776855,0.4387942850589752
U85982,4,0.07761158049106598,0.32509616017341614
U85516,2,-0.23231269419193268,-0.44155484437942505
U11920,3,-0.37935930490493774,-0.2032558172941208
U51456,2,0.06923447549343109,0.03450871258974075
U21767,1,0.17712491750717163,-0.3831334412097931
U28121,3,-0.6699835062026978,0.04622752219438553
U80142,2,-0.36964941024780273,0.3924097716808319
U496,3,-0.6065284609794617,0.23812678456306458
U25283,2,-0.5073696374893188,-0.061948105692863464
U40685,1,0.2466997504234314,-0.6376107931137085
U74754,3,-0.20540352165699005,0.17151470482349396
U13432,4,0.3342975378036499,0.36153528094291687
U91990,3,-0.7487192749977112,-0.23199425637722015
U29542,2,-0.06150910258293152,-0.3643261194229126
U88635,0,0.162810817360878,0.2059154212474823
U67982,1,-0.011463752016425133,-0.16949748992919922
U338,0,0.13722875714302063,0.4720095098018646
U8581,3,-0.47291237115859985,-0.06611628085374832
U57919,1,0.28274887800216675,-0.36392587423324585
U67223,2,-0.3186127245426178,0.2561255991458893
U2476,2,-0.5199480652809143,-0.3612006902694702
U7635,1,0.548872709274292,-0.17667977511882782
U65361,3,-0.40123051404953003,0.3907766044139862
U39782,3,-0.6748891472816467,0.17015598714351654
U50368,1,0.305286169052124,-0.32756149768829346
U21705,3,-0.37922346591949463,0.2146618664264679
U46937,3,-0.4328969120979309,0.053320080041885376
U51668,0,0.49742695689201355,0.4502711892127991
U70158,1,0.2503843903541565,-0.05526091158390045
U8317,4,0.16680672764778137,0.46095287799835205
U86241,0,-0.1915254145860672,0.49610307812690735
U68197,1,0.5677280426025391,-0.05790302902460098
U82105,0,0.6305988430976868,0.19007335603237152
U40451,2,-0.04571284353733063,-0.06671158224344254
U38642,0,0.5530184507369995,0.38815975189208984
U64038,4,-0.15488366782665253,0.1362648457288742
U29035,3,-0.47629979252815247,0.0831921398639679
U8335,3,-0.6558753252029419,0.02518286556005478
U21697,3,-0.31218191981315613,-0.2661144733428955
U80190,0,-0.12228192389011383,0.07757261395454407
U82278,0,0.47728830575942993,0.4315587282180786
U26059,1,0.07832407206296921,-0.40652692317962646
U90945,4,0.5734776258468628,0.04439052939414978
U41828,1,0.5294941663742065,-0.4308466911315918
U21545,4,0.25791117548942566,0.2481091320514679
U83111,1,0.20763859152793884,-0.3649776577949524
U65061,4,0.2073202282190323,0.1501835137605667
U90887,0,0.6350427865982056,-0.24875043332576752
U83995,1,0.3608587682247162,-0.32564592361450195
U65795,4,0.3077332675457001,0.4841749668121338
U41223,4,0.15879373252391815,0.39206185936927795
U22999,1,-0.03295888751745224,-0.5798289179801941
U52270,0,0.32192501425743103,0.5642246007919312
U5065,3,-0.46547356247901917,-0.3152928650379181
U71558,3,-0.5347161293029785,0.23328083753585815
